,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,Sample
154,23936.39646,1.525877243,0.208791209,45.375,1.527777778,55,12426,108.8921829,0.781999167,0.84103495,49.31730769,4,0.995640957,54.2,2,75.4,7,16,0.018390805,WBC
155,24030.79346,1.05551504,0.074626866,43.875,1.161290323,54,12475,80.03460639,0.88865334,0.772820101,43.48197115,5,0.991666566,72,3,54.9,9,6,0.020353303,WBC
156,24340.95461,0.915625656,0.005291005,40.48,1.010638298,47.5,12636,64.26228037,0.855313966,0.860725862,45.93461538,4,0.989420497,69.1,11,55,11,8,0,WBC
157,24425.71986,1.233766234,0.278225806,21.3,1.376623377,158.5,12680,46.05901229,0.872176846,0.769340356,32.13461538,5,0.887727499,138.4,7,618.5,3,17,0.027435897,WBC
158,24512.4111,1.101948562,0.1,41.21428571,1.222222222,49.5,12725,79.1257483,0.860435509,0.860435509,47.31318681,5,0.987104195,71.1,8,47.7,5,7,0.041513191,WBC
159,24811.0136,1.15183089,0.105590062,41.42,1.236111111,44.5,12880,80.4243356,0.765011108,0.838104836,41.54423077,4.5,0.990713945,38,10,42.6,8,0,0,WBC
160,24872.65971,1.03890411,0.038461538,35,1.08,40.5,12912,59.37610115,0.162309551,0.8815951,37.73076923,8,0.978445397,42.4,17,52,12,10,0.021970149,WBC
161,24897.70483,1.191087132,0.105882353,40.525,1.236842105,47,12925,78.73306562,0.849602081,0.888767138,44.15625,3.5,0.99527228,54.1,11,45.6,8,2,0,WBC
162,24955.49899,1.381790012,0.161290323,45.775,1.384615385,54,12955,99.5582795,0.85361851,0.868382573,49.90144231,5,1,55.1,11,61.5,9,5,0.078757939,WBC
163,25013.29314,1.317921438,0.141304348,43.44285714,1.329113924,52.5,12985,90.69857525,0.917977862,0.871908865,46.93681319,5,0.997739262,60.5,9,71.8,4,5,0,WBC
164,25042.18929,-0.523977823,0.203883495,69.1,1.512195122,62,13000,164.1367225,0.939175599,0.411045475,100.5913462,8.5,0.989705144,362.9,19,83,6,18,0.066240964,WBC
165,25157.77852,1.232990186,0.120418848,41.23333333,1.273809524,53.5,13060,82.50358374,0.872562356,0.904739747,45.35096154,4.5,0.999141718,63.6,6,58.3,10,13,0.00952381,WBC
166,25340.79179,1.33641429,0.213872832,46.03333333,1.544117647,52.5,13155,111.6535889,0.610891857,0.610891857,49.63301282,5,0.984452432,87.9,3,83.3,7,7,0,WBC
167,25783.88155,1.189524785,0.107526882,44.43333333,1.240963855,51.5,13385,86.6139618,0.917690812,0.91648725,48.26816239,4.5,0.990773525,56,10,55,11,10,0.039312877,WBC
168,25976.52841,0.994196324,0.022222222,41.5,1.045454545,46,13485,68.15114063,0.870155327,0.719087184,47.67884615,4.5,0.985332157,101.9,11,68.1,8,13,0.053586957,WBC
169,26034.32257,1.331664183,0.154285714,42.22,1.364864865,50.5,13515,90.51650152,0.918270882,0.909052167,45.28076923,4,0.998017676,54.9,12,71.7,8,11,0.02189641,WBC
170,26082.48405,1.009452687,0.034482759,45.04,1.071428571,52.5,13540,75.80214274,0.891610869,0.894884117,48.75769231,4,0.996903626,61.9,6,66,7,7,0,WBC
171,26130.64554,1.318823453,0.380952381,41.2,1.348484848,188.5,13565,87.26963593,0.903969743,0.876815387,44.99358974,4,0.795548454,53.1,13,683.7,7,13,0.015760339,WBC
172,26284.76266,1.277525748,0.144385027,50.7,1.3375,53.5,13645,106.5176624,0.847749714,0.895473734,51.19230769,4,0.9930859,46.6,6,58.4,11,5,0.032873563,WBC
173,26361.82215,1.453841254,0.192307692,43.78333333,1.476190476,62,13685,101.5245559,0.912501245,0.854657112,47.89262821,5,0.987210511,59.9,6,107.7,8,16,0.00560615,WBC
174,26689.32173,1.083181269,0.046511628,42.875,1.097560976,45,13855,73.91841861,0.890672888,0.890672888,46.04807692,5,0.997451147,42.9,8,43.6,10,4,0,WBC
175,26843.43979,1.205370779,0.12195122,42.4,1.277777778,46,13935,85.10225433,0.895626494,0.901208616,47.15384615,5,0.989169708,61.9,11,45.3,12,9,0.015299335,WBC
176,26997.55691,1.267071504,0.120879121,43.3625,1.275,51,14015,86.84491104,0.915420639,0.899650496,47.11298077,4,1,55.6,3,60.8,13,10,0,WBC
177,27122.77789,1.260560078,0.548821549,35.5,1.323076923,115,14080,73.77909516,0.861543561,0.877352101,39.82692308,4.5,0.782307837,55.7,12,923.4,19,10,0.02607691,WBC
178,27315.42569,1.101365248,0.087179487,49.86,1.191011236,53,14180,93.27988668,0.750545699,0.331924989,51.33846154,4.5,0.99901409,84.8,6,58.8,7,9,0.006135717,WBC
179,27402.11692,1.198301568,0.106382979,49.6875,1.238095238,52,14225,96.63202403,0.910369379,0.782391827,50.80769231,4.5,0.998798926,81.3,6,55.7,8,6,0,WBC
180,27941.52871,0.954807939,0.05027933,36.61428571,1.105882353,47,14505,63.60325927,0.866523478,0.866523478,43.58516484,4,0.999852962,74.5,4,45.8,7,8,0.021176471,WBC
181,28172.70439,1.159258143,0.103448276,45.51666667,1.230769231,48,14625,87.99681576,0.893833993,0.893833993,46.16826923,4,0.988361483,40,9,45.5,9,6,0.015909091,WBC
182,28240.13121,0.961887406,0.0456621,38.675,1.09569378,114.5,14660,66.5639975,0.854561023,0.844917441,47.02403846,4,0.99687531,79.9,10,807.1,3,6,0.025660495,WBC
183,28307.55804,1.120047958,0.066666667,38.45714286,1.142857143,48,14695,69.03810142,0.866228381,0.84423419,43.88461538,4,0.997558498,91.3,5,40.7,13,15,0.020614973,WBC
184,28394.24927,1.34874612,0.150943396,51.15,1.355555556,61,14740,108.9137813,0.878055893,0.898282353,53.24759615,5,0.99810288,62.1,5,72.1,4,10,0,WBC
185,28480.9405,1.114779047,0.091954023,37.7,1.202531646,47.5,14785,71.2127474,0.84921186,0.876273113,43.13621795,5,0.999840586,78.7,9,56.2,15,12,0,WBC
186,28769.91034,1.416649578,0.176470588,41.83333333,1.428571429,60,14935,93.87378048,0.91957125,0.89893278,46.39102564,5,0.992629003,45.5,6,73.7,6,14,0,WBC
187,28972.18894,1.297619048,0.134020619,41.3,1.30952381,55,15041,84.95390134,0.891112727,0.880129594,42.30769231,5,0.998574212,57.1,2,60.5,14,14,0.064461153,WBC
188,29232.26357,1.358300959,0.163841808,48.65555556,1.391891892,51.5,15175,106.3794689,0.903182583,0.908939811,49.72863248,4.5,0.980418664,57,11,71.7,3,6,0.038843495,WBC
189,29675.35146,1.049412497,0.089108911,46.31,1.195652174,55,15405,86.97601705,0.778712594,0.835997964,45.95769231,3,0.9930859,48,7,77.2,6,3,0,WBC
190,29810.2051,1.093248679,0.080808081,44.72,1.175824176,53.5,15475,82.59695885,0.515929144,0.831511891,47.94038462,4,0.999504204,81.4,9,89.1,5,11,0.040102171,WBC
191,29896.8954,0.876060439,0.005780347,37.62,1.011627907,43.5,15520,59.78048988,0.879708321,0.854714471,44.35576923,5,0.997853792,68,8,35.7,14,5,0,WBC
192,30012.48464,1.107465561,0.055900621,40.1,1.118421053,42.5,15580,70.44814842,0.868333544,0.871633864,42.71153846,4.5,0.999225382,44.1,9,47.1,5,0,0,WBC
193,30058.71922,0.989130435,0.023255814,43.65,1.047619048,44,15604,71.83027203,0.879840722,0.88425529,45.48076923,4,0.999801835,44.4,11,52.4,3,1,0,WBC
194,30099.17494,1.325356447,0.15862069,40.45,1.37704918,42,15625,87.49593048,0.872089472,0.892068862,44.94230769,4,0.999434536,64,9,111,11,10,0.016666667,WBC
195,30195.49791,0.901929967,0,38.31666667,1,43,15675,60.18767926,0.755642666,0.804086352,46.23237179,4,0.991935603,87.4,5,215.3,3,6,0,WBC
196,30234.02765,1.982327192,0.333333333,40.85,2,73,15695,128.3340599,0.921051122,0.874702134,44.93910256,4,0.964031549,118.4,7,155.8,4,24,0,WBC
197,30272.55647,1.875845588,0.327058824,59.33333333,1.972027972,141,15715,183.7941548,0.866977256,0.874402547,58.92307692,5,0.954958781,68.6,2,668.3,4,17,0,WBC
198,30503.73308,1.002853859,0.022988506,42.44,1.047058824,44.5,15835,69.80175357,0.854884533,0.882005243,45.83461538,6,0.999822788,67.9,9,37.2,14,2,0,WBC
199,30706.01355,1.624168712,0.24260355,43.175,1.640625,52.5,15940,111.2657625,0.903398021,0.903035005,46.02644231,5,1,40,12,87.6,13,17,0,WBC
200,30725.27796,1.063014168,0.034482759,42.7,1.071428571,45,15950,71.86393195,0.902033271,0.910830573,44.34065934,5,0.999225382,51.2,13,43.6,8,3,0,WBC
201,30821.60093,1.139653136,0.112582781,34.1,1.253731343,42,16000,67.15505968,0.860331419,0.806918158,41.35817308,5,1,113.8,5,67,5,7,0.012541806,WBC
202,30850.49894,1.202889497,0.147928994,40.44,1.347222222,48.5,16015,85.57960188,0.895530756,0.87199761,46.56346154,4,0.994588868,67.2,9,57.9,14,7,0.006086707,WBC
203,30927.5575,2.264510237,0.388235294,43.82857143,2.269230769,59,16055,156.2269147,0.914110345,0.871351532,48.55769231,5,0.949323491,59.8,8,145.8,9,21,0.081071737,WBC
204,30966.08631,1.120292308,0.071428571,44.625,1.153846154,45,16075,80.88090702,0.874071516,0.89140999,45.81490385,4.5,0.997039596,40.6,11,45.7,12,1,0,WBC
205,31563.29319,1.404040057,0.18226601,41.9875,1.445783133,60,16385,95.35490714,0.919925706,0.909778342,47.45913462,5.5,0.991304877,60.4,7,93.8,15,19,0,WBC
206,32141.23379,1.114886469,0.091891892,38.725,1.202380952,50.5,16685,73.13973647,0.854289896,0.893539833,41.76923077,5,0.992918002,48.5,9,68.6,5,6,0,WBC
207,32208.66062,1.347779528,0.169811321,50.82,1.409090909,62,16720,112.484725,0.753456157,0.845891549,52.87307692,5,0.997027609,66.1,7,78.4,6,11,0.022068966,WBC
208,32487.99872,1.013633206,0.034482759,42.6,1.071428571,45,16865,71.69563234,0.926957982,0.926957982,43.33867521,5,0.998775947,43.6,8,30.8,12,4,0,WBC
209,32584.32262,1.079794213,0.066666667,42.88,1.142857143,52,16915,76.97799599,0.887589751,0.864766244,46.38653846,4.5,0.999880425,60.7,5,62.7,10,11,0.005125725,WBC
210,32671.01292,1.427552045,0.188405797,41.125,1.464285714,61.5,16960,94.5913913,0.887401413,0.825254677,45.86298077,5,0.994546445,63,8,79.6,6,16,0,WBC
211,32892.55779,1.096810163,0.11,47.96666667,1.247191011,55.5,17075,93.97068408,0.847343906,0.786937761,46.97916667,5.5,0.994315503,59.7,5,54.9,11,11,0,WBC
212,33027.41051,1.715150289,0.267857143,44.775,1.731707317,71,17145,121.7951413,0.916472232,0.889814085,48.38942308,4,0.989456249,54.2,8,121.3,5,28,0,WBC
213,33146.8517,1.106395168,0.1,54.25,1.222222222,55,17207,104.1525231,0.837536126,0.840546733,53.77307692,3,0.998852108,52.7,5,55.8,16,9,0.022875817,WBC
214,33210.42471,2.173268267,0.38576779,41.975,2.256097561,92.5,17240,148.7539332,0.836316653,0.885737183,49.02644231,5,0.928203444,76.2,3,209.5,4,27,0,WBC
215,33547.55696,1.222735646,0.11,42.2,1.247191011,55.5,17415,82.6733051,0.894765631,0.921995607,47.5782967,4.5,0.9938248,64.4,8,65.8,3,12,0.039153915,WBC
216,33624.61645,1.166236495,0.113402062,44.0625,1.255813953,54,17455,86.91891884,0.876013695,0.864688043,49.68269231,4.5,0.992116258,85.4,9,63.1,2,8,0,WBC
217,33682.40967,1.61038506,0.244897959,36.86666667,1.648648649,61,17485,95.47328377,0.853530973,0.842932744,37.94551282,4.5,0.958445421,46.9,11,121.2,8,13,0,WBC
218,33788.36624,1.679433011,0.273684211,41.8,1.753623188,60.5,17540,115.1416473,0.913588957,0.898189765,45.6875,4,0.999029461,54.1,14,101.9,7,23,0,WBC
219,33844.23256,1.178483588,0.452471483,42.18,1.223529412,95.5,17569,81.06639603,0.896780893,0.871516944,48.55192308,5,0.894742635,79,8,364.7,3,6,0,WBC
220,34142.83693,1.176015474,0.111811024,34.4,1.25177305,176.5,17724,67.64004949,0.885555615,0.895220121,34.68269231,5,0.981349622,42,9,439,3,3,0,WBC
221,34223.74837,1.109031337,0.094736842,45.0125,1.209302326,52,17766,85.50428889,0.8846777,0.862796876,45.80048077,4,0.995200749,48.8,4,47,8,5,0.016860465,WBC
222,34298.88096,1.306128366,0.142857143,50.98,1.333333333,56,17805,106.7722623,0.916363953,0.932139023,53.05961538,4,0.974329396,42.2,9,60.7,10,9,0.028514536,WBC
223,34558.95465,1.115076769,0.096774194,43.34,1.214285714,51,17940,82.66652269,0.870590228,0.883690841,48.61538462,5,0.997502862,69.5,7,44.6,14,7,0.022262584,WBC
224,34626.38147,1.294085711,0.13368984,44.23333333,1.308641975,53,17975,90.92648268,0.917128265,0.918283393,47.61217949,5,0.989303575,41,15,58.2,5,13,0,WBC
225,35181.20386,1.242152413,0.120879121,43.85,1.275,51,18263,87.82125914,0.890595491,0.902808025,46.67788462,5,0.996178126,51.2,5,55.7,5,15,0.00350115,WBC
226,35242.85182,1.300307204,0.139240506,41.48333333,1.323529412,45,18295,86.24364832,0.895419065,0.90155601,45.04166667,4,0.999718544,45.7,7,50.1,6,11,0.007360552,WBC
227,35416.23428,1.566408018,0.248677249,34.28333333,1.661971831,59,18385,89.50072986,0.612306726,0.579663687,46.65865385,4.5,0.991709556,196.7,8,103.3,9,13,0,WBC
228,35435.49869,1.060885799,0.035714286,40.34444444,1.074074074,43.5,18395,68.06719441,0.854866052,0.854866052,41.48076923,4,0.998687523,52.3,12,56.8,6,2,0,WBC
229,35589.61581,1.176494644,0.083333333,44.9,1.181818182,52,18475,83.35216509,0.791254524,0.791254524,49.07417582,5,0.998943078,71.3,8,56.8,9,5,0.034440559,WBC
230,35628.14556,1.097312251,0.063583815,40.1,1.135802469,46,18495,71.54298529,0.762817857,0.868752207,41.65504808,5,0.997757946,39.2,12,55.6,8,1,0,WBC
231,35647.40904,1.054853417,0.071038251,45.24,1.152941176,49,18505,81.93125801,0.894262273,0.902932417,46.65961538,4.5,0.999400105,43.8,11,38.7,12,4,0,WBC
232,35897.85099,1.21435096,0.10880829,49.3,1.244186047,53.5,18635,96.35008958,0.770387093,0.831543524,51.13049451,5,0.999609826,58.1,2,58.3,3,11,0.050622924,WBC
233,36061.60171,1.059566822,0.081761006,42.06666667,1.178082192,43,18720,77.84551002,0.896899581,0.926211732,42.31089744,4,0.997601679,43.8,3,53,4,4,0,WBC
234,36485.4252,1.282603469,0.136363636,44.24,1.315789474,50,18940,91.43688092,0.867000982,0.787000483,47.29615385,4,0.999968146,59.8,4,51.7,5,10,0.072773279,WBC
235,36514.32227,1.054547838,0.059459459,41.275,1.126436782,49,18955,73.03209887,0.877225456,0.881008954,45.57692308,5,0.997285989,58.6,4,48.9,9,3,0,WBC
236,36533.58668,1.167558145,0.101010101,41.175,1.224719101,54.5,18965,79.21181713,0.88069886,0.88069886,46.078125,4.5,0.998349888,69.2,6,59.1,6,9,0.023666211,WBC
237,36755.13063,1.421789253,0.178217822,48.71428571,1.43373494,59.5,19080,109.7097145,0.829412961,0.786688004,50.61950549,5,0.999775108,72.4,2,74.5,3,12,0.079928396,WBC
238,36841.82186,1.903034359,0.32718894,50.33333333,1.97260274,72,19125,155.9607093,0.868132284,0.785928716,53.15384615,5,0.994107453,64.4,9,140.6,5,12,0.053318942,WBC
239,36976.67457,1.201223322,0.105263158,46.46666667,1.235294118,52.5,19195,90.16370916,0.833132181,0.894810324,48.42628205,4.5,0.998548763,50.4,6,52.3,10,14,0.016436059,WBC
240,37024.83699,1.469866089,0.192307692,60.52,1.476190476,77.5,19220,140.3334478,0.860965552,0.870304764,64.47884615,5,0.995798095,72.5,9,100.4,3,9,0.066860465,WBC
241,37130.79169,1.108936245,0.076923077,40.98,1.166666667,45.5,19275,75.09977238,0.812063025,0.821005264,42.86538462,4,0.998830024,56.6,8,57.3,7,3,0,WBC
242,37333.07216,1.526399008,0.224489796,43.7,1.578947368,75,19380,108.3849465,0.905221372,0.908848373,48.47355769,5,0.984178128,61.3,8,123.6,5,24,0,WBC
243,37373.52788,1.177624803,0.101010101,47.6,1.224719101,54.5,19401,91.57213103,0.864400056,0.850072759,49.42307692,5,0.994546445,56.5,7,49.5,15,5,0.019061467,WBC
244,37689.46789,1.072725109,0.04,42.24,1.083333333,45.5,19565,71.87963991,0.873770188,0.868767957,46.61730769,5,0.996149926,69.6,4,53.3,10,9,0,WBC
245,37718.3659,1.208058231,0.12745098,46.24285714,1.292134831,57.5,19580,93.8582322,0.884684765,0.876443666,52.16071429,4,0.998793242,81.2,8,61.6,6,12,0.017497303,WBC
246,37785.79272,1.061858978,0.086294416,44.8375,1.188888889,53.5,19615,83.73413436,0.812876364,0.75119949,45.29206731,4,0.996399404,72.7,2,54.6,2,2,0,WBC
247,37805.05713,1.252731092,0.259259259,41.1,1.3,51,19625,83.92764774,0.852134437,0.889873479,45.02884615,5,0.999968725,62,11,148.2,6,11,0.020802501,WBC
248,37872.48302,1.126501427,0.137724551,42.525,1.319444444,47.5,19660,88.13640015,0.419916382,0.46181117,44.81730769,5.5,0.995761247,204.4,6,62.3,9,10,0,WBC
249,38026.60014,1.019341812,0.320197044,41.55,1.096385542,67,19742,71.55734279,0.902747032,0.938607588,42.51682692,4,0.922879938,29.2,10,245.9,6,4,0,WBC
250,38652.70317,1.058794848,0.039106145,41.4,1.081395349,46.5,20065,70.32418625,0.872076583,0.889167697,44.63141026,4,0.982269268,45.3,13,49.3,3,5,0,WBC
251,38681.60117,1.339588607,0.152173913,36.72,1.358974359,53,20080,78.38515332,0.863236346,0.900394447,39.3,4,0.988063476,35.7,8,58.5,9,18,0,WBC
252,38768.2924,1.619556237,0.248908297,57.55,1.662790698,71.5,20125,150.3151627,0.890378867,0.860403556,59.90144231,4,0.99190929,67.9,3,114.3,3,10,0.027482993,WBC
253,38883.88071,1.129079535,0.101796407,37.5,1.226666667,46,20185,72.25663103,0.840758697,0.849291938,43.2724359,4.5,0.996468907,60,6,46.8,11,10,0.004220779,WBC
254,38974.42482,1.529163196,0.264573991,46.01428571,1.719512195,70.5,20232,124.284744,0.881765898,0.891726599,46.57692308,4,0.966128265,57.8,3,143.5,3,13,0,WBC
255,39153.58707,1.041902627,0.049723757,42.8,1.104651163,47.5,20325,74.26578912,0.833091712,0.88348811,46.62019231,4.5,0.992084446,68,10,46.6,2,7,0,WBC
256,39346.23394,1.250218665,0.125,39.55,1.285714286,45,20425,79.87499322,0.81010489,0.874945298,42.47275641,5,0.998993557,48.3,8,54,3,10,0.015628816,WBC
257,39413.65983,1.279358164,0.133333333,56.43333333,1.307692308,68,20460,115.9207412,0.747395429,0.414546869,61.42628205,5,0.993872149,151.5,5,132,1,8,0.028996226,WBC
258,39866.38039,1.172149278,0.113636364,45.21666667,1.256410256,49,20695,89.23801337,0.8948416,0.845981503,46.42147436,4.5,0.993207938,49.3,7,54.9,7,4,0,WBC
259,39953.07162,1.420156054,0.202312139,44.71428571,1.507246377,52,20740,105.8645177,0.198184219,0.765918022,47.14972527,6,1,84.2,8,86.3,8,11,0,WBC
260,40168.83671,1.488085106,0.206349206,45.3,1.52,57,20852,108.1587519,0.871713808,0.837423791,48.95192308,4,0.995336899,57.8,6,83.2,6,19,0.011975173,WBC
261,40444.321,1.216082733,0.118644068,40.28571429,1.269230769,49.5,20995,80.31775064,0.808737337,0.894232934,40.90521978,4.5,0.989951627,38.1,8,58.3,4,6,0,WBC
262,40656.23321,1.142442109,0.072625698,43.73333333,1.156626506,48,21105,79.45579878,0.864790491,0.90338452,47.96794872,5,0.999858616,46.9,10,55.6,15,4,0,WBC
263,40762.18978,1.489958659,0.295918367,43.17142857,1.811111111,63.5,21160,122.8178221,0.58868405,0.237145898,58.02747253,7,0.941886496,834.4,11,123,7,13,0.178642258,WBC
264,40887.40982,1.119652253,0.069306931,46.225,1.14893617,54,21225,83.42432449,0.844178918,0.844178918,48.34855769,4,0.999873753,61.4,1,60.3,4,9,0.033574661,WBC
265,40927.86554,1.771634383,0.28440367,45.51666667,1.794871795,70,21246,128.3286897,0.851092334,0.822035055,47.97435897,5,0.971532069,61.7,8,134,5,21,0.027595819,WBC
266,41002.99813,0.919510704,0.142857143,40.64,1.333333333,44,21285,85.11621696,0.781591888,0.900812407,52.98286713,5,0.992665733,48.1,5,55.4,8,8,0,WBC
267,41041.52787,1.314413981,0.167567568,42.26666667,1.402597403,54,21305,93.12170224,0.877358761,0.877358761,42.90064103,4,0.980818067,47.8,7,97.9,2,4,0,WBC
268,41070.42495,1.420559508,0.176470588,42.25,1.428571429,60,21320,94.8087783,0.929837833,0.928034692,46.29807692,5,0.990167094,60.1,2,85.7,4,13,0.035572782,WBC
269,41234.17474,2.397851639,0.415929204,41.04,2.424242424,40,21405,156.2799545,0.889783072,0.895879163,43.84807692,4.5,0.998821263,52,8,140.2,10,16,0,WBC
270,41455.71869,1.307170741,0.137055838,43.44,1.317647059,56,21520,89.91016415,0.882681454,0.856680075,45.03076923,4.5,0.987163111,64,5,64.1,6,12,0.021045076,WBC
271,41677.2617,1.145287618,0.124223602,40.63333333,1.283687943,90.5,21635,81.93355337,0.879757084,0.795463286,42.41185897,5,0.97700829,135.1,13,352.1,7,4,0,WBC
272,41908.43925,1.352137961,0.156398104,44.86,1.370786517,61,21755,96.59373745,0.911074342,0.910354183,49.19423077,4,0.996707268,48.1,13,80.2,4,11,0,WBC
273,42216.67442,1.132329683,0.081081081,45.1375,1.176470588,50,21915,83.41390494,0.828214304,0.859407788,48.62620192,4,0.998691948,51.6,4,58.9,7,7,0.023255814,WBC
274,42274.46858,1.146238859,0.081967213,41.3,1.178571429,49.5,21945,76.45851121,0.893549278,0.919798339,47.025,5,0.995849907,55.5,8,47.3,5,4,0,WBC
275,42438.21837,1.074671568,0.091836735,44.7,1.202247191,53.5,22030,84.41530058,0.846777313,0.896442393,45.02564103,4.5,0.995014659,38.5,9,55.3,11,5,0,WBC
276,42544.17494,1.383685517,0.186813187,51.92,1.459459459,54,22085,119.0273039,0.917474025,0.918805591,52.09807692,5,0.999622113,55.4,8,70.7,9,6,0,WBC
277,42623.15948,1.452518718,0.203791469,42.5,1.511904762,63.5,22126,100.933014,0.946122707,0.914099871,49.23397436,5,0.995712326,58,6,92.8,5,17,0.013436533,WBC
278,42813.87944,1.126348788,0.086705202,44.58571429,1.189873418,47,22225,83.33287551,0.875626798,0.875626798,45.60851648,5,0.996375779,39.3,6,49.6,11,3,0,WBC
279,43151.01169,1.089230913,0.046511628,43.6,1.097560976,45,22400,75.16835105,0.818371795,0.860358095,45.15144231,4.5,0.994150627,47.4,9,57.3,3,5,0.009302326,WBC
280,43256.96826,1.139509714,0.089820359,43.01666667,1.197368421,45.5,22455,80.90668949,0.852936519,0.783698521,45.05288462,5,0.999637612,80.7,5,78.7,7,4,0,WBC
281,43468.88047,1.158489305,0.078534031,42.525,1.170454545,51.5,22565,78.18415592,0.920751144,0.889080655,44.00961538,4.5,0.998677111,50.3,8,56.1,3,8,0,WBC
282,43565.20344,1.146379642,0.077777778,43.25,1.168674699,48.5,22615,79.39618422,0.871095616,0.859998858,45.84855769,4,0.999963601,65,4,46.3,9,5,0,WBC
283,43834.90887,1.087419886,0.080213904,42.3,1.174418605,50.5,22755,78.0338738,0.911536977,0.897998701,46.73461538,4,0.998623143,58.1,9,50.9,7,5,0.024854651,WBC
284,43911.96836,1.132024254,0.065217391,45.48571429,1.139534884,49,22795,81.41839193,0.92259946,0.880208555,48.54945055,5,0.999884584,58.4,8,39.5,7,10,0.013186813,WBC
